# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: spec_box, datatype: float64}
# - {name: var_box, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt spec_box var_box
59455.428159395 2459455.9333756734 324.3515907973051 38.631437346339226 0.0 3.0 0.0 659046484.1801758 674999164.2070312 658562873.9467773 677596482.2382812
59455.428865509995 2459455.9340817383 325.3683243691921 39.64817091822624 0.0 3.0 1.0 659554514.3964844 675508497.9882812 659028634.4125977 678041911.265625
59455.429571429995 2459455.934787608 326.38477697968483 40.66462352871895 0.0 3.0 0.0 658989826.0161133 674935881.671875 658517058.6572266 677532835.3164062
59455.430277545 2459455.9354936727 327.4015098810196 41.68135643005371 0.0 3.0 1.0 659658870.1967773 675665213.7265625 659114066.703125 678172517.4765625
59455.467488099996 2459455.9727023863 380.98205745220184 0.0 0.0 4.0 0.0 657259669.953125 673257622.7304688 656796496.4916992 675901464.8007812
59455.46819421 2459455.9734084755 381.99882589280605 1.01676844060421 0.0 4.0 1.0 657758604.1699219 673790962.0546875 657251032.0253906 676433892.859375
59455.468900135 2459455.9741143794 383.0153274536133 2.033270001411438 0.0 4.0 0.0 657617074.0146484 673573303.25 657129736.1772461 676209932.90625
59455.46960625 2459455.974820473 384.03210259974 3.050045147538185 0.0 4.0 1.0 658011052.6074219 674012167.1601562 657481508.6875 676613799.78125
59455.47031217 2459455.9755263715 385.0485961139202 4.0665386617183685 0.0 4.0 0.0 657732102.1992188 673734589.9921875 657274678.9594727 676401256.1953125
59455.471018284996 2459455.976232464 386.0653692483902 5.0833117961883545 0.0 4.0 1.0 658163242.7885742 674150159.03125 657645487.9003906 676752127.609375
59455.47172421 2459455.976938366 387.0818681269884 6.099810674786568 0.0 4.0 0.0 657870416.7368164 673861106.1484375 657386259.9379883 676498533.2695312
59455.472430320006 2459455.9776444524 388.0986325442791 7.116575092077255 0.0 4.0 1.0 658103288.9208984 674059334.1328125 657583975.9824219 676668592.8476562
59455.47313625 2459455.9783503585 389.1151374578476 8.133080005645752 0.0 4.0 0.0 657868262.012207 673848716.3789062 657389726.7167969 676499220.671875
59455.473842355 2459455.9790564384 390.13189248740673 9.149835035204887 0.0 4.0 1.0 658143441.6269531 674104569.6054688 657641263.3491211 676728657.4570312
59455.474548285 2459455.9797623428 391.1483947187662 10.16633726656437 0.0 4.0 0.0 657913565.7119141 673881273.53125 657436237.0864258 676527511.875
59455.475254395 2459455.9804684264 392.1651551127434 11.183097660541534 0.0 4.0 1.0 658207025.9384766 674204734.3671875 657698054.0766602 676818664.6445312
59455.47596032 2459455.981174324 393.1816479563713 12.199590504169464 0.0 4.0 0.0 657886062.2158203 673902743.8945312 657403971.8242188 676561365.4921875
59455.476666435 2459455.981880411 394.19841304421425 13.216355592012405 0.0 4.0 1.0 658325212.8139648 674326963.515625 657807771.0786133 676910242.453125
59455.477372355 2459455.982586302 395.2148958295584 14.23283837735653 0.0 4.0 0.0 657998901.7832031 674017146.4804688 657528265.8813477 676665195.3828125
59455.47807847 2459455.983292387 396.2316582351923 15.249600782990456 0.0 4.0 1.0 658290357.7900391 674268029.4609375 657770642.6865234 676874518.3203125
59455.478784395 2459455.9839982805 397.24814504384995 16.266087591648102 0.0 4.0 0.0 657998500.9614258 673947170.9804688 657528233.1484375 676591388.3476562
59455.479490505 2459455.984704359 398.2648980617523 17.282840609550476 0.0 4.0 1.0 658330800.3588867 674320265.8671875 657810185.4980469 676932871.1171875
59455.480196435004 2459455.985410256 399.28138956427574 18.2993321120739 0.0 4.0 0.0 658026425.3701172 674000778.9492188 657568394.4589844 676664349.0664062
59455.48090254 2459455.986116327 400.29813185334206 19.316074401140213 0.0 4.0 1.0 658236125.1938477 674215943.4257812 657719324.6225586 676849435.8007812
59455.48160847 2459455.986822222 401.31462067365646 20.33256322145462 0.0 4.0 0.0 657975663.2436523 673961052.5078125 657491089.0273438 676613807.6523438
59455.482314580004 2459455.9875282957 402.3313669860363 21.349309533834457 0.0 4.0 1.0 658284018.1660156 674269609.359375 657768519.625 676873081.8046875
59455.483020505 2459455.9882341833 403.34784507751465 22.365787625312805 0.0 4.0 0.0 658010942.6225586 673996894.96875 657539116.1264648 676662194.9101562
59455.483726620005 2459455.988940261 404.3645967543125 23.382539302110672 0.0 4.0 1.0 658320584.621582 674337522.375 657811930.5571289 676963169.1132812
59455.484432540004 2459455.9896461414 405.38106478750706 24.399007335305214 0.0 4.0 0.0 657991973.7197266 673943867.0742188 657526591.6376953 676598333.515625
59455.485138655 2459455.9903522166 406.39781311154366 25.415755659341812 0.0 4.0 1.0 658273662.2294922 674231768.4453125 657767931.5454102 676843522.5585938
59455.48584458 2459455.9910581005 407.414285838604 26.43222838640213 0.0 4.0 0.0 658034700.4731445 674049842.0117188 657587530.824707 676744331.4414062
59455.486550689995 2459455.9917641687 408.43102410435677 27.448966652154922 0.0 4.0 1.0 658328818.1230469 674308449.6171875 657807350.7583008 676906244.9375
59455.48725662 2459455.9924700554 409.4475008547306 28.465443402528763 0.0 4.0 0.0 658033956.0820312 674045224.015625 657555296.753418 676688689.296875
59455.48796273 2459455.993176122 410.46423710882664 29.482179656624794 0.0 4.0 1.0 658255515.7041016 674248200.15625 657744896.0947266 676879089.6054688
59455.488668655 2459455.9938820023 411.4807044714689 30.498647019267082 0.0 4.0 0.0 658034098.7207031 674053798.671875 657550982.3046875 676705099.0546875
59455.489374765 2459455.994588067 412.4974373728037 31.515379920601845 0.0 4.0 1.0 658194222.125 674159753.7851562 657699738.5791016 676785181.7304688
59455.49008069 2459455.9952939455 413.5139027237892 32.53184527158737 0.0 4.0 0.0 657970513.8295898 673964690.4570312 657501310.1958008 676607116.453125
59455.490786805 2459455.996000014 414.530640989542 33.548583537340164 0.0 4.0 1.0 658253876.4008789 674265987.1445312 657732119.59375 676863609.9023438
59455.49149273 2459455.9967058916 415.547104999423 34.565047547221184 0.0 4.0 0.0 657966285.1264648 673969410.03125 657491825.6743164 676610710.5351562
59455.49219884 2459455.9974119533 416.56383387744427 35.581776425242424 0.0 4.0 1.0 658105672.7509766 674106423.8789062 657607860.4511719 676762366.6601562
59455.492904765 2459455.9981178297 417.5802958756685 36.59823842346668 0.0 4.0 0.0 657904552.5854492 673874293.875 657424197.6479492 676526514.9296875
59455.493610875 2459455.998823891 418.5970240831375 37.61496663093567 0.0 4.0 1.0 658082625.4931641 674087932.4804688 657566253.668457 676717864.3867188
59455.494316805 2459455.9995297715 419.61349211633205 38.63143466413021 0.0 4.0 0.0 657925937.6801758 673945947.2929688 657466610.0039062 676606399.8046875
59455.495022915 2459456.0002358314 420.6302183121443 39.648160859942436 0.0 4.0 1.0 658090228.2246094 674098486.1523438 657563634.7470703 676711632.6015625
59455.495728840004 2459456.0009417064 421.6466782987118 40.66462084650993 0.0 4.0 0.0 657857580.7167969 673850571.3828125 657364828.5014648 676487646.84375
59455.49643495 2459456.0016477657 422.66340382397175 41.681346371769905 0.0 4.0 1.0 658065665.0893555 674031121.9335938 657543239.0932617 676643624.9414062
59455.533657175 2459456.038868145 476.26075007021427 0.0 0.0 5.0 0.0 655843691.4887695 671768452.7226562 655378260.9189453 674322439.0546875
59455.534363285 2459456.0395742343 477.2775185108185 1.01676844060421 0.0 5.0 1.0 656955754.3276367 672861212.3984375 656439229.2177734 675382616.9570312
59455.535069210004 2459456.040280138 478.2940200716257 2.033270001411438 0.0 5.0 0.0 656379136.0952148 672287753.7421875 655901694.8564453 674807838.65625
59455.535775325 2459456.040986231 479.31079387664795 3.0500438064336777 0.0 5.0 1.0 657194001.4155273 673131972.0078125 656683683.0019531 675694889.171875
59455.536481245 2459456.0416921293 480.32728739082813 4.066537320613861 0.0 5.0 0.0 656414157.7963867 672332220.421875 655933124.4711914 674873761.765625
59455.537187359994 2459456.0423982223 481.3440611958504 5.083311125636101 0.0 5.0 1.0 657354664.0385742 673298392.8710938 656820184.8588867 675816149.671875
59455.537893285 2459456.0431041243 482.3605600744486 6.099810004234314 0.0 5.0 0.0 656604292.4150391 672547262.875 656154875.7919922 675100947.6054688
59455.538599395004 2459456.0438102107 483.3773244917393 7.1165744215250015 0.0 5.0 1.0 657280033.4145508 673247140.9648438 656749999.1523438 675804743.1328125
59455.539305325 2459456.0445161164 484.3938287347555 8.133078664541245 0.0 5.0 0.0 656590100.4882812 672484436.0664062 656120078.1303711 675032713.5742188
59455.54001143 2459456.0452221963 485.41058376431465 9.14983369410038 0.0 5.0 1.0 657421026.4628906 673378898.03125 656901496.671875 675924333.109375
59455.540717359996 2459456.0459281006 486.42708599567413 10.166335925459862 0.0 5.0 0.0 656623390.9282227 672612713.125 656139770.621582 675157570.8789062
59455.54142347 2459456.0466341837 487.44384571909904 11.183095648884773 0.0 5.0 1.0 657533805.3354492 673518422.265625 657027048.1137695 676066206.7460938
59455.542129395 2459456.0473400815 488.460338562727 12.199588492512703 0.0 5.0 0.0 656773827.6313477 672715015.3671875 656306319.2290039 675262919.3242188
59455.54283551 2459456.0480461684 489.4771036505699 13.216353580355644 0.0 5.0 1.0 657579754.9228516 673540140.0234375 657053184.5551758 676062424.4492188
59455.54354143 2459456.048752059 490.49358643591404 14.232836365699768 0.0 5.0 0.0 656881667.1044922 672819289.640625 656403694.0063477 675354767.3007812
59455.544247544996 2459456.0494581438 491.5103481709957 15.24959810078144 0.0 5.0 1.0 657574760.4038086 673566351.5742188 657039604.6538086 676109828.296875
59455.54495347 2459456.050164038 492.5268356502056 16.26608557999134 0.0 5.0 0.0 656813935.9897461 672740039.5234375 656351995.2636719 675289885.453125
59455.545659580006 2459456.050870116 493.54358799755573 17.28283792734146 0.0 5.0 1.0 657625729.8505859 673572546.2148438 657105246.3227539 676102985.4492188
59455.54636551 2459456.051576013 494.5600801706314 18.299330100417137 0.0 5.0 0.0 656864455.652832 672781233.2148438 656389211.4316406 675327949.6289062
59455.547071615 2459456.052282084 495.57682178914547 19.316071718931198 0.0 5.0 1.0 657558756.4970703 673522396.34375 657045194.6113281 676098888.6015625
59455.547777545 2459456.052987979 496.5933106094599 20.332560539245605 0.0 5.0 0.0 656842344.2900391 672747068.0859375 656367057.7270508 675276038.2304688
59455.548483655 2459456.053694052 497.61005625128746 21.34930618107319 0.0 5.0 1.0 657567797.9003906 673505315.1132812 657049558.684082 676053190.640625
59455.54918958 2459456.0543999407 498.6265356838703 22.365785613656044 0.0 5.0 0.0 656797916.8720703 672722016.8164062 656327007.0874023 675272041.59375
59455.549895695 2459456.0551060173 499.6432860195637 23.382535949349403 0.0 5.0 1.0 657548241.0405273 673491437.6054688 657014265.0917969 676023306.7851562
59455.550601615 2459456.0558118983 500.65975472331047 24.3990046530962 0.0 5.0 0.0 656791309.1835938 672696747.0976562 656336134.0297852 675263024.9296875
59455.55130773 2459456.056517973 501.6765023767948 25.415752306580544 0.0 5.0 1.0 657654821.4951172 673604517.8554688 657144852.2661133 676164544.0546875
59455.552013655004 2459456.057223857 502.69297510385513 26.43222503364086 0.0 5.0 0.0 657172699.5908203 673140870.9570312 656696661.6118164 675659572.09375
59455.552719765 2459456.0579299247 503.7097126990557 27.4489626288414 0.0 5.0 1.0 657883754.0073242 673852721.1601562 657367308.6489258 676416362.234375
59455.553425695 2459456.058635812 504.72619011998177 28.465440049767494 0.0 5.0 0.0 657313075.1582031 673259965.8046875 656840866.4726562 675814241.6601562
59455.5541318 2459456.059341873 505.74291832745075 29.48216825723648 0.0 5.0 1.0 658227555.831543 674199011.1445312 657708363.3369141 676752685.3398438
59455.55483773 2459456.0600477583 506.75939306616783 30.49864299595356 0.0 5.0 0.0 657732210.3466797 673675153.7421875 657249078.6757812 676200611.5898438
59455.55554384 2459456.0607538233 507.77612663805485 31.515376567840576 0.0 5.0 1.0 658565292.8959961 674492719.2226562 658049106.6030273 677038697.8710938
59455.556249764995 2459456.0614597024 508.79259265959263 32.53184258937836 0.0 5.0 0.0 657863348.9082031 673808266.4609375 657394903.1225586 676368253.4570312
59455.556955880005 2459456.06216577 509.80933025479317 33.548580184578896 0.0 5.0 1.0 658695312.7734375 674635731.328125 658183675.0449219 677181980.9335938
59455.557661800005 2459456.062871643 510.8257868885994 34.565036818385124 0.0 5.0 0.0 658006720.6064453 673936779.46875 657512695.3344727 676432440.8125
59455.558367915 2459456.0635777097 511.8425231426954 35.581773072481155 0.0 5.0 1.0 658608207.6860352 674525738.4765625 658090527.550293 677070923.625
59455.55907384 2459456.0642835856 512.8589844703674 36.59823440015316 0.0 5.0 0.0 657930442.0830078 673826744.546875 657459707.3974609 676365863.0585938
59455.559779949996 2459456.064989647 513.8757126778364 37.61496260762215 0.0 5.0 1.0 658649390.5683594 674612152.3320312 658135675.3671875 677167467.7070312
59455.56048588 2459456.0656955275 514.892180711031 38.63143064081669 0.0 5.0 0.0 657851868.6049805 673790475.8828125 657387527.2631836 676343200.03125
59455.561191985 2459456.0664015827 515.9089002013206 39.64815013110638 0.0 5.0 1.0 658591679.574707 674516195.1289062 658069119.331543 677053782.0546875
59455.561897915 2459456.0671074623 516.9253668934107 40.66461682319641 0.0 5.0 0.0 657835917.8354492 673751677.921875 657373953.1689453 676307669.3945312
59455.562604025 2459456.067813522 517.9420930892229 41.68134301900864 0.0 5.0 1.0 658537347.7861328 674509965.9257812 658018165.4257812 677087196.171875
59455.600555325 2459456.1057629506 572.5892700254917 0.0 0.0 6.0 0.0 656448685.3583984 672400809.4960938 655977144.8208008 675055663.4960938
59455.60126143 2459456.106469034 573.6060304194689 1.0167603939771652 0.0 6.0 1.0 657032446.1899414 673019101.3203125 656517278.1538086 675577674.546875
59455.601967359995 2459456.1071749427 574.6225386857986 2.0332686603069305 0.0 6.0 0.0 656943136.5517578 672915420.4375 656472707.3867188 675566992.9921875
59455.60267347 2459456.107881031 575.6393057852983 3.050035759806633 0.0 6.0 1.0 657248621.6708984 673216644.1367188 656720014.1582031 675758141.6445312
59455.603379395005 2459456.108586933 576.6558046638966 4.066534638404846 0.0 6.0 0.0 657092249.2133789 673018679.2851562 656618096.9394531 675668991.6171875
59455.60408551 2459456.1092930255 577.6725777983665 5.083307772874832 0.0 6.0 1.0 657342232.4335938 673276942.2304688 656822974.2783203 675814311.109375
59455.60479143 2459456.1099989214 578.6890679597855 6.099797934293747 0.0 6.0 0.0 657240948.8588867 673234690.7578125 656774609.9023438 675879025.640625
59455.605497545 2459456.110705012 579.7058384120464 7.116568386554718 0.0 6.0 1.0 657327874.9121094 673268979.171875 656794412.8657227 675822236.5273438
59455.60620347 2459456.111410912 580.7223346084356 8.133064582943916 0.0 6.0 0.0 657222948.0493164 673231606.8867188 656752098.5043945 675894520.0273438
59455.606909580005 2459456.112116996 581.739095672965 9.149825647473335 0.0 6.0 1.0 657456260.0429688 673402383.7109375 656944685.5986328 675948248.390625
59455.60761551 2459456.1128228996 582.75559656322 10.16632653772831 0.0 6.0 0.0 657364965.7382812 673411967.578125 656908718.1455078 676072070.5117188
59455.608321615 2459456.113528977 583.7723482400179 11.183078214526176 0.0 6.0 1.0 657416533.7446289 673342182.765625 656901460.5478516 675901005.5117188
59455.609027545 2459456.1142348787 584.7888464480639 12.199576422572136 0.0 6.0 0.0 657262254.6459961 673237879.2265625 656771931.9555664 675877248.1835938
59455.60973347 2459456.114940774 585.8053359389305 13.216065913438797 0.0 6.0 1.0 657426051.7900391 673353552.5898438 656905171.7026367 675895466.2304688
59455.61043958 2459456.115646854 586.8220909684896 14.232820942997932 0.0 6.0 0.0 657353774.9633789 673321036.6757812 656880520.6982422 675967846.4765625
59455.611145695 2459456.116352938 587.8388520330191 15.249582007527351 0.0 6.0 1.0 657470064.1748047 673441430.21875 656945104.6606445 675983297.1132812
59455.611851615 2459456.1170588257 588.8553301244974 16.2660600990057 0.0 6.0 0.0 657231565.3271484 673191319.8085938 656748858.5952148 675823690.1992188
59455.612557545 2459456.1177647226 589.8718216270208 17.28255160152912 0.0 6.0 1.0 657420071.0097656 673408760.3320312 656927799.3271484 675971201.3085938
59455.613263655 2459456.1184707982 590.8885706216097 18.299300596117973 0.0 6.0 0.0 657196498.0117188 673171038.8828125 656719852.578125 675777087.4492188
59455.613969765 2459456.1191768735 591.9053189456463 19.31604892015457 0.0 6.0 1.0 657341082.715332 673312549.2773438 656828048.5078125 675897064.3046875
59455.614675695004 2459456.119882767 592.9218057543039 20.332535728812218 0.0 6.0 0.0 657215669.3330078 673210894.125 656762399.0458984 675885082.125
59455.6153818 2459456.120588835 593.9385433495045 21.349273324012756 0.0 6.0 1.0 657354580.0170898 673304328.8203125 656830841.6367188 675850296.3359375
59455.61608773 2459456.1212947266 594.9550274759531 22.365757450461388 0.0 6.0 0.0 657210200.71875 673179129.9960938 656739532.3291016 675838539.5742188
59455.61679384 2459456.1220007977 595.9717697650194 23.382499739527702 0.0 6.0 1.0 657333313.9648438 673268664.6445312 656827644.6176758 675823790.9335938
59455.617499765 2459456.1227066824 596.9882438331842 24.398973807692528 0.0 6.0 0.0 657313302.2294922 673313711.2109375 656841736.9755859 675961567.4257812
59455.618205880004 2459456.123412756 598.0049894750118 25.41571944952011 0.0 6.0 1.0 657291132.5444336 673247057.4375 656780893.4506836 675808520.3632812
59455.618911800004 2459456.124118634 599.0214541554451 26.432184129953384 0.0 6.0 0.0 657224561.7841797 673225796.5273438 656746088.7177734 675884691.1796875
59455.619617915 2459456.124824706 600.0381977856159 27.448927760124207 0.0 6.0 1.0 657251188.3505859 673148457.5703125 656748981.3808594 675712169.5507812
59455.62032384 2459456.125530587 601.0546664893627 28.465396463871002 0.0 6.0 0.0 657298398.8642578 673290640.9335938 656810481.9741211 675924071.5898438
59455.621029949994 2459456.1262366525 602.071400731802 29.482130706310272 0.0 6.0 1.0 657227360.6328125 673171616.4453125 656710388.5888672 675742288.1992188
59455.621735880006 2459456.1269425373 603.0878747999668 30.498604774475098 0.0 6.0 0.0 657129280.9023438 673120123.8554688 656656643.621582 675773020.6992188
59455.622441985004 2459456.127648596 604.1045996546745 31.515329629182816 0.0 6.0 1.0 657317008.0517578 673284875.5859375 656810084.8486328 675847624.1914062
59455.623147915 2459456.128354479 605.1210710406303 32.531801015138626 0.0 6.0 0.0 657117284.2666016 673129352.0976562 656653198.1386719 675802036.9609375
59455.62385384 2459456.1290603564 606.1375343799591 33.54826435446739 0.0 6.0 1.0 657179002.1450195 673132366.609375 656663868.0766602 675699912.5117188
59455.624559949996 2459456.129766418 607.1542632579803 34.56499323248863 0.0 6.0 0.0 657106223.4638672 673071813.3945312 656644640.9086914 675737226.4101562
59455.625266065 2459456.1304724845 608.1709988415241 35.58172881603241 0.0 6.0 1.0 657238258.472168 673144995.9140625 656710512.9970703 675685335.25
59455.625971985 2459456.1311783553 609.1874527931213 36.59818276762962 0.0 6.0 0.0 657131756.1103516 673089012.3085938 656651388.8022461 675741323.6289062
59455.626677915 2459456.131884236 610.2039208263159 37.614650800824165 0.0 6.0 1.0 657232587.7158203 673191326.4023438 656709886.2612305 675728379.6132812
59455.627384025 2459456.132590296 611.2206476926804 38.631377667188644 0.0 6.0 0.0 657068039.855957 673063904.4492188 656598967.5571289 675728914.5351562
59455.628090135 2459456.1332963556 612.2373732179403 39.648103192448616 0.0 6.0 1.0 657132414.0439453 673106863.75 656615177.1259766 675674055.2304688
59455.670902540005 2459456.176106704 673.8842748105526 0.0 0.0 7.0 0.0 654855178.9882812 670813632.5507812 654379364.8979492 673476325.8125
59455.671608655 2459456.1768127945 674.9010452628136 1.016770452260971 0.0 7.0 1.0 656259323.2641602 672169185.75 655736592.8930664 674648198.4453125
59455.67231458 2459456.1775186947 675.9175414592028 2.0332666486501694 0.0 7.0 0.0 655351550.3071289 671267626.9765625 654878248.6821289 673828863.8164062
59455.673020505 2459456.1782245934 676.9340356439352 3.0497608333826065 0.0 7.0 1.0 656449354.0478516 672399937.1132812 655941487.0585938 674903728.9296875
59455.67372662 2459456.178930682 677.9508034139872 4.066528603434563 0.0 7.0 0.0 655537708.0454102 671439796.6601562 655058654.7675781 673964964.9609375
59455.67443273 2459456.1796367643 678.9675617963076 5.083286985754967 0.0 7.0 1.0 656518516.262207 672416683.421875 656011617.8334961 674919679.2929688
59455.675138655 2459456.180342661 679.984053298831 6.099778488278389 0.0 7.0 0.0 655658755.6689453 671576972.8007812 655207849.4384766 674131539.1679688
59455.675844765 2459456.1810487416 681.0008089989424 7.116534188389778 0.0 7.0 1.0 656641178.409668 672577886.1367188 656106784.8764648 675037741.9492188
59455.67655069 2459456.1817546366 682.0172978192568 8.133023008704185 0.0 7.0 0.0 655725611.5576172 671647721.734375 655264902.6376953 674191838.8945312
59455.677256805 2459456.18246072 683.034058213234 9.14978340268135 0.0 7.0 1.0 656509581.1518555 672417863.6289062 656010787.3134766 674936812.5664062
59455.67796273 2459456.1831666133 684.0505443513393 10.166269540786743 0.0 7.0 0.0 655660903.4277344 671545869.453125 655195459.1416016 674090013.9960938
59455.678668655004 2459456.183872505 685.067028477788 11.182753667235374 0.0 7.0 1.0 656767457.1362305 672719565.5625 656245202.3754883 675213678.8515625
59455.679374765 2459456.1845785812 686.0837781429291 12.19950333237648 0.0 7.0 0.0 655816968.9160156 671745082.828125 655352725.9619141 674293621.4570312
59455.680080875 2459456.1852846555 687.1005251258612 13.21625031530857 0.0 7.0 1.0 656738249.5649414 672659680.9921875 656236803.7236328 675154220.8554688
59455.680786805 2459456.18599055 688.1170132756233 14.232738465070724 0.0 7.0 0.0 655856542.1733398 671822023.9765625 655378281.1962891 674359011.9882812
59455.681492915 2459456.1866966225 689.1337575763464 15.2494827657938 0.0 7.0 1.0 656712149.6884766 672647424.234375 656194415.1894531 675130165.6601562
59455.682198840004 2459456.1874025096 690.1502349972725 16.265960186719894 0.0 7.0 0.0 655750328.0629883 671658695.0585938 655283901.3212891 674216571.640625
59455.68290495 2459456.1881085797 691.1669759452343 17.2827011346817 0.0 7.0 1.0 656809176.3027344 672719914.390625 656288262.2285156 675193281.9453125
59455.683610875 2459456.188814465 692.1834506839514 18.29917587339878 0.0 7.0 0.0 655815836.159668 671733739.9960938 655357513.7250977 674283218.5507812
59455.684316804996 2459456.189520354 693.1999307870865 19.31565597653389 0.0 7.0 1.0 656670576.9882812 672562460.6289062 656142686.2797852 675054636.0664062
59455.685022915 2459456.1902264217 694.216668382287 20.33239357173443 0.0 7.0 0.0 655784916.5253906 671720024.1835938 655303953.5375977 674266680.5390625
59455.685729025005 2459456.1909324885 695.233404636383 21.34912982583046 0.0 7.0 1.0 656655238.3369141 672603994.421875 656151592.4482422 675116681.4570312
59455.68643495 2459456.19163837 696.2498740106821 22.36559920012951 0.0 7.0 0.0 655771447.2104492 671711886.90625 655314796.7397461 674332906.734375
59455.687140875 2459456.19234425 697.2663413733244 23.382066562771797 0.0 7.0 1.0 656623396.0170898 672556193.296875 656128826.828125 675074222.1796875
59455.68784699 2459456.19305032 698.283081650734 24.39880684018135 0.0 7.0 0.0 655703650.0239258 671580940.2851562 655238574.9301758 674126496.921875
59455.6885531 2459456.193756384 699.2998138815165 25.41553907096386 0.0 7.0 1.0 656665102.5854492 672620611.2421875 656134339.6796875 675103932.6992188
59455.689259025 2459456.1944622616 700.3162778913975 26.43200308084488 0.0 7.0 0.0 655710587.9990234 671636831.0585938 655244355.4179688 674179236.5078125
59455.68996495 2459456.1951681394 701.3327419012785 27.4484670907259 0.0 7.0 1.0 656604986.1108398 672525798.4140625 656094652.8349609 675019237.4921875
59455.69067106 2459456.1958742016 702.349471449852 28.465196639299393 0.0 7.0 0.0 655780724.9897461 671692361.7148438 655304617.434082 674221984.6953125
59455.691377175 2459456.1965802675 703.3662063628435 29.481931552290916 0.0 7.0 1.0 656527056.0107422 672400730.0664062 656014134.7143555 674894826.578125
59455.6920831 2459456.1972861434 704.3826676905155 30.49839287996292 0.0 7.0 0.0 655686207.8398438 671602059.8203125 655203962.2353516 674135684.1015625
59455.692789025 2459456.197992019 705.3991283476353 31.514853537082672 0.0 7.0 1.0 656429066.9038086 672327477.2539062 655937288.2338867 674864947.4609375
59455.69349514 2459456.198698084 706.4158619195223 32.53158710896969 0.0 7.0 0.0 655622254.7548828 671531201.3007812 655164194.175293 674083114.953125
59455.694201245 2459456.1994041386 707.4325807392597 33.54830592870712 0.0 7.0 1.0 656497658.7709961 672462277.6445312 655986832.0917969 674985914.4804688
