# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: wave, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt wave
59683.716215465 2459684.2154816925 1.2542673200368881 1.2542673200368881 0.0 0.0 0.0 5494180.949852825 472219.99875174824 1.1154545454545453
59683.716886944996 2459684.2161532445 2.22130224108696 2.22130224108696 0.0 0.0 1.0 5603479.287071684 481647.3417733738 1.1154545454545453
59683.717558054996 2459684.2168244263 3.1878040730953217 3.1878040730953217 0.0 0.0 0.0 5530959.216051687 475330.16552958195 1.1154545454545453
59683.71822953501 2459684.217495978 4.15483832359314 4.15483832359314 0.0 0.0 1.0 5621450.158306805 483167.7158808626 1.1154545454545453
59683.71890065 2459684.218167164 5.121346190571785 5.121346190571785 0.0 0.0 0.0 5545265.679995983 476531.66353297624 1.1154545454545453
59683.719572135 2459684.21883872 6.08838714659214 6.08838714659214 0.0 0.0 1.0 5631004.408765841 483960.143890057 1.1154545454545453
59683.720243245 2459684.219509901 7.054887637495995 7.054887637495995 0.0 0.0 0.0 5552095.76854678 477102.06296402187 1.1154545454545453
59683.720914724996 2459684.220181452 8.021921217441559 8.021921217441559 0.0 0.0 1.0 5637027.625886427 484466.18102686567 1.1154545454545453
59683.721585834995 2459684.220852632 8.988420367240906 8.988420367240906 0.0 0.0 0.0 5556354.851252119 477459.53873896354 1.1154545454545453
59683.72225731501 2459684.2215241822 9.955452606081963 9.955452606081963 0.0 0.0 1.0 5639240.343357279 484658.81007560284 1.1154545454545453
59683.722928425006 2459684.2221953617 10.921951085329056 10.921951085329056 0.0 0.0 0.0 5558298.997772286 477627.6785524644 1.1154545454545453
59683.72359991 2459684.2228669156 11.888988688588142 11.888988688588142 0.0 0.0 1.0 5641111.741665122 484813.7261236935 1.1154545454545453
59683.72427102 2459684.2235380947 12.855486497282982 12.855486497282982 0.0 0.0 0.0 5561176.53515859 477873.8368738459 1.1154545454545453
59683.724942504996 2459684.224209648 13.822523429989815 13.822523429989815 0.0 0.0 1.0 5641842.26339598 484877.4643929947 1.1154545454545453
59683.725613614995 2459684.2248808257 14.789019227027893 14.789019227027893 0.0 0.0 0.0 5561864.654015325 477926.178886275 1.1154545454545453
59683.72628509501 2459684.225552373 15.756047442555428 15.756047442555428 0.0 0.0 1.0 5641768.355126575 484875.90251939616 1.1154545454545453
59683.726956205006 2459684.22622355 16.722541898489 16.722541898489 0.0 0.0 0.0 5561513.560074543 477889.8524631934 1.1154545454545453
59683.727627685 2459684.2268950962 17.689568772912025 17.689568772912025 0.0 0.0 1.0 5642329.583603051 484894.8418538888 1.1154545454545453
59683.728298795 2459684.227566272 18.65606188774109 18.65606188774109 0.0 0.0 0.0 5565441.614500295 478229.1199658074 1.1154545454545453
59683.728970280004 2459684.228237822 19.623094126582146 19.623094126582146 0.0 0.0 1.0 5644641.0207935 485099.4805874355 1.1154545454545453
59683.729641390004 2459684.228908997 20.5895859003067 20.5895859003067 0.0 0.0 0.0 5565745.299004032 478256.0513935786 1.1154545454545453
