# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: wave, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt wave
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5172746.736286764 1083928.6241099762 1.25875
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 5204596.786120151 1090506.463655429 1.25875
59455.205300689995 2459455.7105281074 3.4510957449674606 3.4510957449674606 0.0 0.0 0.0 5207587.482150943 1091130.4793087402 1.25875
59455.20600662 2459455.7112340154 4.467603340744972 4.467603340744972 0.0 0.0 1.0 5223728.527126935 1094501.1186696473 1.25875
59455.20671273 2459455.7119401037 5.484370440244675 5.484370440244675 0.0 0.0 0.0 5219454.392210638 1093521.8783132518 1.25875
59455.207418655 2459455.712646005 6.500868648290634 6.500868648290634 0.0 0.0 1.0 5232025.445050713 1096196.530837483 1.25875
59455.208124765 2459455.713352092 7.517633736133575 7.517633736133575 0.0 0.0 0.0 5227427.330686622 1095218.3897144736 1.25875
59455.20883069 2459455.7140579927 8.534130603075027 8.534130603075027 0.0 0.0 1.0 5236438.639760217 1097131.037318791 1.25875
59455.209536805 2459455.7147640823 9.550899714231491 9.550899714231491 0.0 0.0 0.0 5231906.5839051865 1096081.1010753815 1.25875
59455.21024273 2459455.715469982 10.567395240068436 10.567395240068436 0.0 0.0 1.0 5238812.86290873 1097615.5034049219 1.25875
59455.21094884 2459455.716176065 11.584154963493347 11.584154963493347 0.0 0.0 0.0 5235150.198519064 1096779.8046745176 1.25875
59455.211654765 2459455.716881963 12.600647807121277 12.600647807121277 0.0 0.0 1.0 5239714.688906772 1097843.8232422539 1.25875
59455.212360875 2459455.7175880447 13.617405518889427 13.617405518889427 0.0 0.0 0.0 5234728.078661781 1096722.8522227413 1.25875
59455.213066805 2459455.7182939453 14.63390238583088 14.63390238583088 0.0 0.0 1.0 5240466.315466768 1097929.1240465767 1.25875
59455.213772915 2459455.7190000247 15.650656744837761 15.650656744837761 0.0 0.0 0.0 5237593.208023632 1097295.5492845562 1.25875
59455.214478840004 2459455.719705919 16.66714422404766 16.66714422404766 0.0 0.0 1.0 5242813.398421512 1098411.8469000347 1.25875
59455.21518495 2459455.7204119964 17.683895900845528 17.683895900845528 0.0 0.0 0.0 5236117.609212414 1096972.268922556 1.25875
59455.215890875 2459455.721117888 18.70038002729416 18.70038002729416 0.0 0.0 1.0 5242930.209757576 1098457.078942173 1.25875
59455.216596989994 2459455.721823969 19.717136397957802 19.717136397957802 0.0 0.0 0.0 5237420.936283904 1097257.8399388338 1.25875
59455.217302915 2459455.722529859 20.733617842197418 20.733617842197418 0.0 0.0 1.0 5241115.323884959 1098090.1946722332 1.25875
59455.218009025004 2459455.723235932 21.750363484025 21.750363484025 0.0 0.0 0.0 5237181.7912959745 1097195.217560305 1.25875
59455.21871495 2459455.7239418197 22.76684157550335 22.76684157550335 0.0 0.0 1.0 5242686.469523212 1098402.6768559413 1.25875
59455.21942106 2459455.7246478912 23.783584535121918 23.783584535121918 0.0 0.0 0.0 5236989.178072841 1097150.0693294841 1.25875
59455.220126989996 2459455.725353782 24.80006732046604 24.80006732046604 0.0 0.0 1.0 5243154.389819994 1098457.265819892 1.25875
59455.2208331 2459455.7260598517 25.816807597875595 25.816807597875595 0.0 0.0 0.0 5237001.536077538 1097176.0020830203 1.25875
59455.221539025 2459455.7267657355 26.833280324935913 26.833280324935913 0.0 0.0 1.0 5241018.814240811 1098065.0793013046 1.25875
59455.22224514 2459455.727471808 27.85002462565899 27.85002462565899 0.0 0.0 0.0 5236698.000249064 1097073.8980729813 1.25875
59455.22295106 2459455.728177685 28.8664872944355 28.8664872944355 0.0 0.0 1.0 5241620.168369147 1098190.6640462873 1.25875
59455.223657174996 2459455.728883756 29.883229583501816 29.883229583501816 0.0 0.0 0.0 5235293.630756085 1096797.0896253232 1.25875
59455.2243631 2459455.729589636 30.899696946144104 30.899696946144104 0.0 0.0 1.0 5240925.200627675 1098081.3529440844 1.25875
59455.225069210006 2459455.7302957005 31.916429847478867 31.916429847478867 0.0 0.0 0.0 5235959.510880494 1096953.4279728036 1.25875
59455.22577514 2459455.731001584 32.93290190398693 32.93290190398693 0.0 0.0 1.0 5243961.203804827 1098695.7455345455 1.25875
59455.226481245 2459455.731707642 33.94962541759014 33.94962541759014 0.0 0.0 0.0 5238029.596676577 1097357.8021225142 1.25875
59455.227187175 2459455.7324135243 34.9660961329937 34.9660961329937 0.0 0.0 1.0 5243560.637144367 1098564.7216680702 1.25875
59455.227893285 2459455.733119586 35.98282501101494 35.98282501101494 0.0 0.0 0.0 5237644.212538611 1097334.9473627405 1.25875
59455.22859921 2459455.7338254624 36.9992870092392 36.9992870092392 0.0 0.0 1.0 5240871.872864495 1098026.9245891336 1.25875
59455.229305325 2459455.7345315283 38.01602192223072 38.01602192223072 0.0 0.0 0.0 5235376.887564535 1096839.838599594 1.25875
59455.230011245 2459455.735237399 39.032475873827934 39.032475873827934 0.0 0.0 1.0 5239748.00243188 1097779.7490496198 1.25875
59455.23071736 2459455.735943464 40.04920944571495 40.04920944571495 0.0 0.0 0.0 5236924.126853726 1097160.0367166197 1.25875
59455.231423285004 2459455.7366493386 41.065668761730194 41.065668761730194 0.0 0.0 1.0 5241806.494156083 1098212.6797326517 1.25875
59455.268981245 2459455.7742054434 95.14645971357822 0.0 0.0 1.0 0.0 5222239.05461922 1094116.523544168 1.25875
59455.269687175 2459455.774911353 96.1629693210125 1.0165096074342728 0.0 1.0 1.0 5224242.393085324 1094582.2048411104 1.25875
59455.270393285 2459455.7756174426 97.17973843216896 2.0332787185907364 0.0 1.0 0.0 5228203.807513803 1095337.1990267395 1.25875
59455.271099210004 2459455.776323346 98.19623932242393 3.0497796088457108 0.0 1.0 1.0 5222812.616963783 1094268.3892791155 1.25875
59455.271805325 2459455.77702944 99.21301446855068 4.066554754972458 0.0 1.0 0.0 5228338.227826047 1095382.473220719 1.25875
59455.272511245 2459455.777735338 100.22950798273087 5.083048269152641 0.0 1.0 1.0 5225668.883129521 1094902.7278989523 1.25875
59455.273217359994 2459455.77844143 101.2462804466486 6.0998207330703735 0.0 1.0 0.0 5230242.154379057 1095759.8909282712 1.25875
59455.273923285 2459455.7791473316 102.26277865469456 7.116318941116333 0.0 1.0 1.0 5227419.617510385 1095243.5222262156 1.25875
59455.274629395004 2459455.779853418 103.27954307198524 8.13308335840702 0.0 1.0 0.0 5227264.775179763 1095159.8096048413 1.25875
59455.275335325 2459455.7805593233 104.29604664444923 9.14958693087101 0.0 1.0 1.0 5226892.548130799 1095025.0722893996 1.25875
59455.27604143 2459455.7812654027 105.31280100345612 10.166341289877892 0.0 1.0 0.0 5229583.562596432 1095649.088197245 1.25875
59455.276747359996 2459455.7819713065 106.32930256426334 11.18284285068512 0.0 1.0 1.0 5225894.204292306 1094894.8520219433 1.25875
59455.27745347 2459455.7826773897 107.34606228768826 12.199602574110031 0.0 1.0 0.0 5228319.351074764 1095358.490267066 1.25875
59455.278159395 2459455.7833832866 108.36255379021168 13.216094076633453 0.0 1.0 1.0 5225780.130654908 1094963.7924385893 1.25875
59455.27886551 2459455.784089373 109.37931820750237 14.232858493924141 0.0 1.0 0.0 5229416.7051678095 1095617.8961056706 1.25875
59455.27957143 2459455.784795263 110.39579965174198 15.249339938163757 0.0 1.0 1.0 5224834.6102701025 1094646.0553492217 1.25875
59455.280277544996 2459455.7855013474 111.41256138682365 16.26610167324543 0.0 1.0 0.0 5229848.816999143 1095750.3279418822 1.25875
59455.28098347 2459455.78620724 112.4290468543768 17.28258714079857 0.0 1.0 1.0 5223850.987254702 1094441.008383474 1.25875
59455.281689580006 2459455.7869133176 113.44579853117466 18.299338817596436 0.0 1.0 0.0 5228519.321069414 1095483.0915480223 1.25875
59455.28239551 2459455.7876192136 114.46228869259357 19.31582897901535 0.0 1.0 1.0 5223330.251694515 1094382.0313640027 1.25875
59455.283101615 2459455.7883252837 115.47902964055538 20.332569926977158 0.0 1.0 0.0 5228610.87813419 1095423.6887776495 1.25875
59455.283807545 2459455.7890311778 116.49551711976528 21.349057406187057 0.0 1.0 1.0 5223499.163579699 1094367.566827677 1.25875
59455.284513655 2459455.789737251 117.51226276159286 22.36580304801464 0.0 1.0 0.0 5230826.879157254 1095953.902177367 1.25875
59455.28521958 2459455.790443138 118.52874018251896 23.382280468940735 0.0 1.0 1.0 5222787.4309688965 1094245.1259702125 1.25875
59455.285925695 2459455.7911492144 119.54548984766006 24.39903013408184 0.0 1.0 0.0 5228342.0889575975 1095386.2260909544 1.25875
59455.286631615 2459455.791855094 120.5619565397501 25.415496826171875 0.0 1.0 1.0 5225188.686189606 1094814.5175161953 1.25875
59455.28733773 2459455.792561169 121.57870419323444 26.43224447965622 0.0 1.0 0.0 5229719.275816856 1095737.4426758294 1.25875
59455.288043655004 2459455.7932670517 122.59517557919025 27.44871586561203 0.0 1.0 1.0 5223699.118246499 1094438.4277902844 1.25875
59455.288749765 2459455.793973119 123.61191250383854 28.465452790260315 0.0 1.0 0.0 5227679.503123207 1095272.8381559039 1.25875
59455.289455695 2459455.794679005 124.62838858366013 29.4819288700819 0.0 1.0 1.0 5220618.9259890765 1093760.1355778002 1.25875
59455.2901618 2459455.795385066 125.64511612057686 30.498656406998634 0.0 1.0 0.0 5226609.760929606 1095041.2030770916 1.25875
