# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: wave, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt wave
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5523763.394211382 1156572.177811923 1.52875
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 5562361.95628052 1164563.4282207624 1.52875
59455.205300689995 2459455.7105281074 3.4510957449674606 3.4510957449674606 0.0 0.0 0.0 5563818.508101677 1164840.4650317978 1.52875
59455.20600662 2459455.7112340154 4.467603340744972 4.467603340744972 0.0 0.0 1.0 5583356.625265134 1168930.34127787 1.52875
59455.20671273 2459455.7119401037 5.484370440244675 5.484370440244675 0.0 0.0 0.0 5580533.747426759 1168242.52090547 1.52875
59455.207418655 2459455.712646005 6.500868648290634 6.500868648290634 0.0 0.0 1.0 5592885.553905693 1170892.6218301838 1.52875
59455.208124765 2459455.713352092 7.517633736133575 7.517633736133575 0.0 0.0 0.0 5584823.829702113 1169166.6609647665 1.52875
59455.20883069 2459455.7140579927 8.534130603075027 8.534130603075027 0.0 0.0 1.0 5600481.51993784 1172485.941340815 1.52875
59455.209536805 2459455.7147640823 9.550899714231491 9.550899714231491 0.0 0.0 0.0 5587622.802054978 1169691.6163343159 1.52875
59455.21024273 2459455.715469982 10.567395240068436 10.567395240068436 0.0 0.0 1.0 5600572.07742131 1172497.3201821598 1.52875
59455.21094884 2459455.716176065 11.584154963493347 11.584154963493347 0.0 0.0 0.0 5593277.4841021225 1170893.4466623915 1.52875
59455.211654765 2459455.716881963 12.600647807121277 12.600647807121277 0.0 0.0 1.0 5604192.367780445 1173299.8106183694 1.52875
